32.57,32.57,62.19,20.64,42.74
37.31,37.31,73.51,18.36,45.46
32.54,32.54,72.84,12.32,46.14
27.65,27.65,69.94,4.27,42.37
32.79,32.79,70.77,14.03,40.70
36.12,36.12,72.36,25.10,41.85
36.14,36.14,70.86,25.00,35.82
35.93,35.93,71.85,25.81,33.94
36.70,36.70,75.69,23.96,38.70
36.67,36.67,75.67,22.34,37.35
36.71,36.71,71.56,17.92,39.33
37.84,37.84,68.33,27.94,39.60
41.63,41.63,66.45,29.80,38.60
43.10,43.10,63.18,26.62,37.26
45.97,45.97,60.43,34.32,41.22
50.76,50.76,57.83,29.40,37.81
51.36,51.36,55.26,33.32,33.81
52.70,52.70,56.65,32.44,38.75
56.32,56.32,56.96,33.77,38.74
55.26,55.26,62.83,35.12,36.69
52.56,52.56,63.28,29.86,34.03
55.96,55.96,57.63,35.80,34.93
55.79,55.79,53.56,33.61,35.91
55.59,55.59,58.95,32.49,31.95
58.05,58.05,55.51,36.84,32.92
57.24,57.24,55.17,35.76,31.65
54.00,54.00,52.56,32.24,30.16
52.28,52.28,42.57,42.30,33.33
43.95,43.95,41.57,37.51,30.41
46.18,46.18,46.66,39.05,34.82
49.17,49.17,44.51,41.08,36.68
45.84,45.84,49.18,41.55,32.07
44.37,44.37,46.78,45.92,32.77
42.37,42.37,48.99,36.35,32.90
44.82,44.82,46.59,38.28,36.23
50.91,50.91,49.58,43.79,38.34
51.14,51.14,50.19,42.33,37.87
49.89,49.89,46.49,38.98,39.30
47.98,47.98,45.54,36.64,40.46
43.27,43.27,46.28,41.15,39.63
37.12,37.12,42.90,36.09,32.02
43.78,43.78,49.41,29.97,31.13
43.30,43.30,44.28,35.05,35.70
45.68,45.68,44.38,31.13,41.04
41.39,41.39,39.77,29.05,42.34
29.40,29.40,43.61,21.06,36.81
17.66,17.66,47.08,15.63,30.82
12.93,12.93,62.65,15.96,34.94
4.70,4.70,74.41,1.07,36.79
2.93,2.93,69.56,-0.00,32.35
11.86,11.86,70.97,1.42,32.32
14.61,14.61,69.63,7.08,30.70
18.57,18.57,71.08,7.89,29.53
15.91,15.91,69.86,12.32,33.09
12.69,12.69,67.45,13.36,37.57
14.12,14.12,70.49,14.00,40.33
17.13,17.13,71.35,17.25,41.61
23.28,23.28,65.56,19.21,42.26
28.80,28.80,63.92,19.30,38.54
33.24,33.24,59.49,23.28,39.45
35.74,35.74,57.72,27.05,35.46
37.67,37.67,57.44,27.55,35.87
38.37,38.37,56.65,32.52,36.22
38.88,38.88,58.25,32.23,34.90
38.39,38.39,52.51,40.74,35.23
40.53,40.53,50.58,43.64,36.20
40.17,40.17,49.93,41.80,32.55
37.47,37.47,51.07,36.67,35.37
36.58,36.58,46.44,39.61,39.22
33.84,33.84,48.68,40.86,41.34
34.65,34.65,44.62,44.98,39.56
37.13,37.13,50.84,41.13,32.93
37.34,37.34,44.51,37.64,31.48
37.95,37.95,44.70,38.81,34.27
39.14,39.14,37.96,31.28,40.65
35.23,35.23,40.90,34.83,40.34
31.66,31.66,40.56,37.42,32.95
33.02,33.02,37.21,34.37,41.08
36.73,36.73,38.80,33.07,47.36
38.34,38.34,38.30,33.51,47.67
35.93,35.93,42.13,36.47,43.23
33.10,33.10,35.02,35.35,39.57
30.33,30.33,38.10,31.24,45.39
29.34,29.34,42.46,35.05,42.33
34.52,34.52,41.98,34.73,36.99
28.04,28.04,37.03,37.56,41.97
35.60,35.60,40.48,38.63,38.85
39.48,39.48,39.55,32.92,44.10
39.59,39.59,45.28,37.49,48.28
37.74,37.74,33.40,25.43,46.74
36.48,36.48,35.55,29.24,40.10
32.49,32.49,38.69,31.67,30.82
26.02,26.02,40.40,25.38,28.41
18.23,18.23,43.34,22.10,28.54
10.49,10.49,66.95,17.29,27.40
6.14,6.14,74.31,5.05,23.35
13.29,13.29,75.46,-0.00,26.03
22.57,22.57,69.55,-0.00,31.18
23.36,23.36,70.40,1.44,35.47
16.49,16.49,69.66,3.19,37.23
9.79,9.79,66.37,2.18,32.67
17.28,17.28,71.80,0.67,29.27
17.00,17.00,69.99,3.31,31.39
18.16,18.16,70.45,5.92,31.44
26.36,26.36,73.71,15.04,31.52
20.89,20.89,68.19,16.85,33.01
24.62,24.62,66.70,12.87,31.87
25.51,25.51,64.54,24.70,33.09
29.41,29.41,64.37,20.46,31.62
32.48,32.48,60.43,17.47,31.60
35.61,35.61,57.16,26.79,33.77
37.21,37.21,60.97,30.88,36.39
36.45,36.45,56.82,30.83,36.26
35.59,35.59,52.08,29.61,40.01
36.71,36.71,57.16,37.02,39.76
36.29,36.29,60.38,36.36,40.38
34.18,34.18,52.97,35.94,43.50
33.01,33.01,53.05,38.26,41.24
34.89,34.89,49.11,35.25,40.64
31.25,31.25,47.63,35.36,39.64
31.07,31.07,49.70,34.74,35.72
29.00,29.00,48.78,34.76,40.46
27.72,27.72,43.38,41.73,38.27
26.22,26.22,39.26,33.76,38.32
27.01,27.01,43.03,36.74,37.46
28.23,28.23,40.70,39.25,41.33
28.77,28.77,46.13,43.30,44.55
28.35,28.35,47.05,44.14,43.47
27.23,27.23,41.32,38.17,45.56
29.23,29.23,45.44,32.40,47.35
28.45,28.45,36.09,32.57,45.55
32.09,32.09,38.48,31.64,49.00
35.29,35.29,42.85,35.64,53.19
31.26,31.26,37.36,36.63,51.97
33.58,33.58,39.06,28.38,51.39
34.51,34.51,40.96,36.48,50.21
28.04,28.04,37.93,33.03,38.59
33.71,33.71,40.80,31.95,44.43
33.49,33.49,40.88,32.01,47.80
32.35,32.35,42.60,22.52,47.01
20.09,20.09,48.81,18.50,41.27
7.45,7.45,51.66,13.54,33.30
9.45,9.45,77.37,11.27,34.26
14.52,14.52,76.15,-0.00,18.85
29.00,29.00,73.68,-0.00,20.37
30.89,30.89,74.08,-0.00,25.57
22.86,22.86,71.61,-0.00,26.46
23.36,23.36,73.60,0.12,27.97
18.94,18.94,74.31,2.50,28.72
16.97,16.97,71.72,6.92,26.59
22.15,22.15,72.31,15.77,28.41
21.29,21.29,71.79,16.29,29.88
16.74,16.74,66.66,15.16,30.49
20.33,20.33,64.23,15.81,34.52
18.92,18.92,64.88,23.70,37.81
25.28,25.28,63.51,24.67,37.51
30.20,30.20,61.42,27.64,36.56
34.09,34.09,59.12,31.41,36.00
37.75,37.75,58.01,31.02,38.46
37.61,37.61,53.36,28.00,42.15
38.88,38.88,59.97,31.66,41.52
37.33,37.33,57.37,28.72,39.76
37.47,37.47,52.96,33.55,36.92
36.06,36.06,56.35,35.13,38.61
36.53,36.53,58.89,40.07,46.68
32.55,32.55,52.44,38.97,48.23
32.56,32.56,53.07,32.37,48.79
33.01,33.01,52.71,34.59,48.42
32.61,32.61,44.29,40.96,48.13
35.20,35.20,41.97,35.23,47.98
31.74,31.74,50.13,37.09,42.96
30.49,30.49,51.84,37.08,33.01
35.15,35.15,48.62,44.41,41.82
32.20,32.20,34.40,34.46,40.32
26.72,26.72,44.53,41.43,28.86
30.20,30.20,45.12,37.53,35.72
28.29,28.29,39.98,36.30,37.99
27.66,27.66,40.46,38.80,37.71
31.65,31.65,39.14,38.58,41.80
39.45,39.45,39.07,32.19,47.11
42.22,42.22,39.02,41.63,48.78
37.89,37.89,37.97,32.91,44.04
32.58,32.58,38.52,35.29,35.58
35.09,35.09,41.03,33.83,37.74
32.92,32.92,44.54,31.97,36.56
29.24,29.24,48.17,37.06,33.92
37.82,37.82,39.36,31.74,36.53
33.85,33.85,44.81,25.73,32.33
16.79,16.79,46.90,19.15,33.76
12.41,12.41,71.55,22.13,40.09
13.34,13.34,78.22,4.77,43.87
22.06,22.06,75.36,-0.00,42.00
25.91,25.91,69.27,-0.00,37.47
24.61,24.61,69.08,0.05,37.57
17.74,17.74,72.63,0.87,38.45
15.75,15.75,69.30,1.34,40.49
17.00,17.00,72.12,3.65,38.26
14.82,14.82,70.43,13.08,38.86
18.32,18.32,69.20,18.15,38.23
26.01,26.01,71.66,20.96,37.94
17.21,17.21,71.29,23.27,39.05
23.19,23.19,72.01,25.29,35.99
15.96,15.96,64.31,28.96,35.31
